Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested,Hour,Delay_Flag,Refund_Flag,Delivery_Tier,Order_Segment,Hour_Bucket,Sentiment,Feedback_Theme,Sentiment_Score
ORD029854,CUST8967,JioMart,27:29.5,25,Dairy,798,"Easy to order, loved it!",5,No,No,27,0,0,On-Time,High,Off-Peak,Positive,App/UX,1
ORD029855,CUST4635,Blinkit,03:29.5,32,Beverages,202,Quick and reliable!,5,No,No,3,0,0,On-Time,Medium,Off-Peak,Positive,Speed,1
ORD029856,CUST8872,JioMart,12:29.5,38,Snacks,207,Very satisfied with the service.,5,No,No,12,0,0,Slow,Medium,Lunch,Positive,Overall,1
ORD029857,CUST6131,JioMart,10:29.5,39,Grocery,475,Items missing from order.,2,No,Yes,10,0,1,Slow,Medium,Morning,Negative,Order Accuracy,-1
ORD029858,CUST6078,Blinkit,46:29.5,18,Dairy,450,"Very late delivery, not happy.",2,No,Yes,46,0,1,Express,Medium,Off-Peak,Negative,Speed,-1
ORD029859,CUST4232,Blinkit,14:29.5,33,Personal Care,751,"Horrible experience, never ordering again.",1,No,Yes,14,0,1,On-Time,High,Lunch,Negative,Overall,-1
ORD029860,CUST4309,Swiggy Instamart,32:29.5,12,Beverages,565,Items missing from order.,2,No,Yes,32,0,1,Express,High,Off-Peak,Negative,Order Accuracy,-1
ORD029861,CUST1605,Blinkit,19:29.5,38,Fruits & Vegetables,616,"Not fresh, disappointed.",2,No,Yes,19,0,1,Slow,High,Evening,Negative,Product Quality,-1
ORD029862,CUST8276,JioMart,07:29.5,26,Grocery,882,"Fast delivery, great service!",5,No,No,7,0,0,On-Time,High,Morning,Positive,Speed,1
ORD029863,CUST9647,Swiggy Instamart,16:29.5,35,Snacks,170,"Not fresh, disappointed.",2,No,Yes,16,0,1,On-Time,Low,Off-Peak,Negative,Product Quality,-1
ORD029864,CUST2691,Blinkit,17:29.5,26,Beverages,549,Packaging could be better.,3,No,No,17,0,0,On-Time,High,Off-Peak,Neutral,Packaging,0
ORD029865,CUST2812,Blinkit,23:29.5,26,Fruits & Vegetables,267,Delivery person was rude.,2,No,Yes,23,0,1,On-Time,Medium,Off-Peak,Negative,Staff,-1
ORD029866,CUST2210,Swiggy Instamart,24:29.5,33,Personal Care,643,"Very late delivery, not happy.",2,No,Yes,24,0,1,On-Time,High,Off-Peak,Negative,Speed,-1
ORD029867,CUST8247,JioMart,54:29.5,32,Snacks,306,Items missing from order.,2,No,Yes,54,0,1,On-Time,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD029868,CUST2746,JioMart,18:29.5,23,Snacks,291,"Easy to order, loved it!",5,No,No,18,0,0,On-Time,Medium,Evening,Positive,App/UX,1
ORD029869,CUST7932,Swiggy Instamart,12:29.5,16,Grocery,967,"Horrible experience, never ordering again.",1,No,Yes,12,0,1,Express,High,Lunch,Negative,Overall,-1
ORD029870,CUST1853,JioMart,19:29.5,24,Beverages,178,"Very late delivery, not happy.",2,No,Yes,19,0,1,On-Time,Low,Evening,Negative,Speed,-1
ORD029871,CUST1598,Blinkit,43:29.5,32,Grocery,869,Wrong item delivered.,1,No,Yes,43,0,1,On-Time,High,Off-Peak,Negative,Order Accuracy,-1
ORD029872,CUST5555,JioMart,44:29.5,42,Beverages,218,Excellent experience!,5,Yes,No,44,1,0,Slow,Medium,Off-Peak,Positive,Overall,1
ORD029873,CUST1387,Blinkit,52:29.5,27,Grocery,1163,Good quality products.,4,No,No,52,0,0,On-Time,Premium,Off-Peak,Positive,Product Quality,1
ORD029874,CUST3788,JioMart,45:29.5,20,Snacks,270,"Easy to order, loved it!",5,No,No,45,0,0,Express,Medium,Off-Peak,Positive,App/UX,1
ORD029875,CUST2520,Blinkit,00:29.5,17,Snacks,217,"Easy to order, loved it!",5,No,No,0,0,0,Express,Medium,Off-Peak,Positive,App/UX,1
ORD029876,CUST5391,Swiggy Instamart,56:29.5,31,Dairy,134,"Horrible experience, never ordering again.",1,No,Yes,56,0,1,On-Time,Low,Off-Peak,Negative,Overall,-1
ORD029877,CUST5695,Blinkit,29:29.5,26,Beverages,630,Excellent experience!,5,No,No,29,0,0,On-Time,High,Off-Peak,Positive,Overall,1
ORD029878,CUST5812,JioMart,47:29.5,23,Fruits & Vegetables,395,Delivery person was rude.,2,No,Yes,47,0,1,On-Time,Medium,Off-Peak,Negative,Staff,-1
ORD029879,CUST2411,Blinkit,39:29.5,44,Dairy,365,Very satisfied with the service.,5,Yes,No,39,1,0,Slow,Medium,Off-Peak,Positive,Overall,1
ORD029880,CUST6843,JioMart,20:29.5,33,Dairy,392,Very satisfied with the service.,5,No,No,20,0,0,On-Time,Medium,Evening,Positive,Overall,1
ORD029881,CUST6475,JioMart,18:29.5,34,Beverages,705,"Fast delivery, great service!",5,No,No,18,0,0,On-Time,High,Evening,Positive,Speed,1
ORD029882,CUST7928,Blinkit,52:29.5,24,Grocery,741,"Easy to order, loved it!",5,No,No,52,0,0,On-Time,High,Off-Peak,Positive,App/UX,1
ORD029883,CUST8335,JioMart,40:29.5,28,Snacks,130,Wrong item delivered.,1,No,Yes,40,0,1,On-Time,Low,Off-Peak,Negative,Order Accuracy,-1
ORD029884,CUST5576,Swiggy Instamart,53:29.5,30,Snacks,222,Excellent experience!,5,No,No,53,0,0,On-Time,Medium,Off-Peak,Positive,Overall,1
ORD029885,CUST4726,JioMart,34:29.5,24,Grocery,1268,Very satisfied with the service.,5,No,No,34,0,0,On-Time,Premium,Off-Peak,Positive,Overall,1
ORD029886,CUST4807,Swiggy Instamart,16:29.5,37,Beverages,901,Packaging could be better.,3,No,No,16,0,0,Slow,High,Off-Peak,Neutral,Packaging,0
ORD029887,CUST4822,Swiggy Instamart,04:29.5,23,Grocery,862,Quick and reliable!,5,No,No,4,0,0,On-Time,High,Off-Peak,Positive,Speed,1
ORD029888,CUST9503,JioMart,04:29.5,40,Dairy,560,Quick and reliable!,5,No,No,4,0,0,Slow,High,Off-Peak,Positive,Speed,1
ORD029889,CUST5964,Swiggy Instamart,25:29.5,36,Dairy,532,"Fast delivery, great service!",5,No,No,25,0,0,Slow,High,Off-Peak,Positive,Speed,1
ORD029890,CUST7670,Swiggy Instamart,37:29.5,34,Snacks,470,Very satisfied with the service.,5,No,No,37,0,0,On-Time,Medium,Off-Peak,Positive,Overall,1
ORD029891,CUST6610,Blinkit,55:29.5,30,Snacks,252,Very satisfied with the service.,5,No,No,55,0,0,On-Time,Medium,Off-Peak,Positive,Overall,1
ORD029892,CUST7128,Swiggy Instamart,50:29.5,28,Dairy,258,"Horrible experience, never ordering again.",1,No,Yes,50,0,1,On-Time,Medium,Off-Peak,Negative,Overall,-1
ORD029893,CUST3650,Swiggy Instamart,28:29.5,39,Personal Care,1548,"Easy to order, loved it!",5,No,No,28,0,0,Slow,Premium,Off-Peak,Positive,App/UX,1
ORD029894,CUST4748,Swiggy Instamart,44:29.5,25,Snacks,396,Excellent experience!,5,No,No,44,0,0,On-Time,Medium,Off-Peak,Positive,Overall,1
ORD029895,CUST2784,Swiggy Instamart,21:29.5,6,Snacks,293,"Very late delivery, not happy.",2,No,Yes,21,0,1,Express,Medium,Evening,Negative,Speed,-1
ORD029896,CUST8865,Swiggy Instamart,11:29.5,26,Dairy,655,"Easy to order, loved it!",5,No,No,11,0,0,On-Time,High,Off-Peak,Positive,App/UX,1
ORD029897,CUST1434,JioMart,49:29.5,25,Personal Care,369,Good quality products.,4,No,No,49,0,0,On-Time,Medium,Off-Peak,Positive,Product Quality,1
ORD029898,CUST4458,Swiggy Instamart,35:29.5,22,Personal Care,1000,Packaging could be better.,3,No,No,35,0,0,On-Time,High,Off-Peak,Neutral,Packaging,0
ORD029899,CUST4836,JioMart,42:29.5,39,Personal Care,732,Excellent experience!,5,No,No,42,0,0,Slow,High,Off-Peak,Positive,Overall,1
ORD029900,CUST6901,JioMart,17:29.5,14,Fruits & Vegetables,428,Very satisfied with the service.,5,No,No,17,0,0,Express,Medium,Off-Peak,Positive,Overall,1
ORD029901,CUST4994,JioMart,39:29.5,26,Grocery,1433,"Fast delivery, great service!",5,No,No,39,0,0,On-Time,Premium,Off-Peak,Positive,Speed,1
ORD029902,CUST1020,Blinkit,36:29.5,28,Personal Care,925,Excellent experience!,5,No,No,36,0,0,On-Time,High,Off-Peak,Positive,Overall,1
ORD029903,CUST1907,Blinkit,20:29.5,23,Dairy,676,"Fast delivery, great service!",5,No,No,20,0,0,On-Time,High,Evening,Positive,Speed,1
ORD029904,CUST6097,JioMart,34:29.5,38,Beverages,912,Wrong item delivered.,1,No,Yes,34,0,1,Slow,High,Off-Peak,Negative,Order Accuracy,-1
ORD029905,CUST3950,Blinkit,27:29.5,45,Personal Care,216,"Fast delivery, great service!",5,Yes,No,27,1,0,Slow,Medium,Off-Peak,Positive,Speed,1
ORD029906,CUST7303,Swiggy Instamart,09:29.5,30,Fruits & Vegetables,367,Wrong item delivered.,1,No,Yes,9,0,1,On-Time,Medium,Morning,Negative,Order Accuracy,-1
ORD029907,CUST7622,JioMart,29:29.5,33,Dairy,484,Items missing from order.,2,No,Yes,29,0,1,On-Time,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD029908,CUST6701,JioMart,03:29.5,36,Snacks,493,Quick and reliable!,5,No,No,3,0,0,Slow,Medium,Off-Peak,Positive,Speed,1
ORD029909,CUST4513,JioMart,10:29.5,32,Beverages,682,"Fast delivery, great service!",5,No,No,10,0,0,On-Time,High,Morning,Positive,Speed,1
ORD029910,CUST7322,Blinkit,43:29.5,48,Fruits & Vegetables,129,Good quality products.,4,Yes,No,43,1,0,Slow,Low,Off-Peak,Positive,Product Quality,1
ORD029911,CUST2829,Blinkit,01:29.5,25,Fruits & Vegetables,557,"Easy to order, loved it!",5,No,No,1,0,0,On-Time,High,Off-Peak,Positive,App/UX,1
ORD029912,CUST8825,Blinkit,15:29.5,34,Dairy,570,"Not fresh, disappointed.",2,No,Yes,15,0,1,On-Time,High,Off-Peak,Negative,Product Quality,-1
ORD029913,CUST8477,Swiggy Instamart,34:29.5,26,Snacks,317,Quick and reliable!,5,No,No,34,0,0,On-Time,Medium,Off-Peak,Positive,Speed,1
ORD029914,CUST4856,Blinkit,29:29.5,42,Beverages,234,Excellent experience!,5,Yes,No,29,1,0,Slow,Medium,Off-Peak,Positive,Overall,1
ORD029915,CUST2700,JioMart,25:29.5,21,Grocery,429,"Fast delivery, great service!",5,No,No,25,0,0,On-Time,Medium,Off-Peak,Positive,Speed,1
ORD029916,CUST8445,Blinkit,17:29.5,21,Personal Care,1146,Excellent experience!,5,No,No,17,0,0,On-Time,Premium,Off-Peak,Positive,Overall,1
ORD029917,CUST4546,Blinkit,10:29.5,30,Grocery,566,"Easy to order, loved it!",5,No,No,10,0,0,On-Time,High,Morning,Positive,App/UX,1
ORD029918,CUST5971,Blinkit,20:29.5,44,Grocery,1106,"Not fresh, disappointed.",2,Yes,Yes,20,1,1,Slow,Premium,Evening,Negative,Product Quality,-1
ORD029919,CUST8005,Blinkit,29:29.5,45,Dairy,763,"Fast delivery, great service!",5,Yes,No,29,1,0,Slow,High,Off-Peak,Positive,Speed,1
ORD029920,CUST3535,JioMart,21:29.5,13,Snacks,215,Quick and reliable!,5,No,No,21,0,0,Express,Medium,Evening,Positive,Speed,1
ORD029921,CUST5473,Blinkit,02:29.5,39,Snacks,78,"Horrible experience, never ordering again.",1,No,Yes,2,0,1,Slow,Low,Off-Peak,Negative,Overall,-1
ORD029922,CUST9299,JioMart,04:29.5,31,Fruits & Vegetables,580,Packaging could be better.,3,No,No,4,0,0,On-Time,High,Off-Peak,Neutral,Packaging,0
ORD029923,CUST9115,Blinkit,07:29.5,24,Beverages,669,Excellent experience!,5,No,No,7,0,0,On-Time,High,Morning,Positive,Overall,1
ORD029924,CUST3494,Swiggy Instamart,07:29.5,44,Snacks,381,Very satisfied with the service.,5,Yes,No,7,1,0,Slow,Medium,Morning,Positive,Overall,1
ORD029925,CUST4212,Swiggy Instamart,31:29.5,37,Personal Care,1764,Items missing from order.,2,No,Yes,31,0,1,Slow,Premium,Off-Peak,Negative,Order Accuracy,-1
ORD029926,CUST6717,JioMart,45:29.5,37,Grocery,619,"Horrible experience, never ordering again.",1,No,Yes,45,0,1,Slow,High,Off-Peak,Negative,Overall,-1
ORD029927,CUST9618,JioMart,27:29.5,34,Beverages,637,"Very late delivery, not happy.",2,No,Yes,27,0,1,On-Time,High,Off-Peak,Negative,Speed,-1
ORD029928,CUST7162,Swiggy Instamart,03:29.5,25,Snacks,383,"Fast delivery, great service!",5,No,No,3,0,0,On-Time,Medium,Off-Peak,Positive,Speed,1
ORD029929,CUST6399,Swiggy Instamart,51:29.5,31,Grocery,812,Items missing from order.,2,No,Yes,51,0,1,On-Time,High,Off-Peak,Negative,Order Accuracy,-1
ORD029930,CUST4991,Blinkit,27:29.5,33,Beverages,201,Excellent experience!,5,No,No,27,0,0,On-Time,Medium,Off-Peak,Positive,Overall,1
ORD029931,CUST3513,Swiggy Instamart,08:29.5,19,Grocery,443,Items missing from order.,2,No,Yes,8,0,1,Express,Medium,Morning,Negative,Order Accuracy,-1
ORD029932,CUST8850,JioMart,01:29.5,36,Dairy,258,"Horrible experience, never ordering again.",1,No,Yes,1,0,1,Slow,Medium,Off-Peak,Negative,Overall,-1
ORD029933,CUST7357,JioMart,16:29.5,43,Grocery,1028,Packaging could be better.,3,Yes,No,16,1,0,Slow,Premium,Off-Peak,Neutral,Packaging,0
ORD029934,CUST8425,Swiggy Instamart,28:29.5,44,Dairy,239,Wrong item delivered.,1,Yes,Yes,28,1,1,Slow,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD029935,CUST2515,JioMart,08:29.5,21,Grocery,858,"Horrible experience, never ordering again.",1,No,Yes,8,0,1,On-Time,High,Morning,Negative,Overall,-1
ORD029936,CUST5272,Blinkit,35:29.5,27,Dairy,359,"Not fresh, disappointed.",2,No,Yes,35,0,1,On-Time,Medium,Off-Peak,Negative,Product Quality,-1
ORD029937,CUST2281,Blinkit,49:29.5,37,Dairy,284,"Easy to order, loved it!",5,No,No,49,0,0,Slow,Medium,Off-Peak,Positive,App/UX,1
ORD029938,CUST4955,Swiggy Instamart,27:29.5,28,Snacks,205,"Horrible experience, never ordering again.",1,No,Yes,27,0,1,On-Time,Medium,Off-Peak,Negative,Overall,-1
ORD029939,CUST5480,JioMart,07:29.5,23,Fruits & Vegetables,357,Wrong item delivered.,1,No,Yes,7,0,1,On-Time,Medium,Morning,Negative,Order Accuracy,-1
ORD029940,CUST4289,Swiggy Instamart,58:29.5,41,Beverages,612,Quick and reliable!,5,Yes,No,58,1,0,Slow,High,Off-Peak,Positive,Speed,1
ORD029941,CUST3037,JioMart,34:29.5,28,Grocery,892,Good quality products.,4,No,No,34,0,0,On-Time,High,Off-Peak,Positive,Product Quality,1
ORD029942,CUST8890,JioMart,11:29.5,16,Beverages,869,"Fast delivery, great service!",5,No,No,11,0,0,Express,High,Off-Peak,Positive,Speed,1
ORD029943,CUST7398,JioMart,14:29.5,37,Grocery,706,Excellent experience!,5,No,No,14,0,0,Slow,High,Lunch,Positive,Overall,1
ORD029944,CUST8214,Blinkit,28:29.5,40,Grocery,485,"Not fresh, disappointed.",2,No,Yes,28,0,1,Slow,Medium,Off-Peak,Negative,Product Quality,-1
ORD029945,CUST1546,JioMart,14:29.5,26,Fruits & Vegetables,425,"Not fresh, disappointed.",2,No,Yes,14,0,1,On-Time,Medium,Lunch,Negative,Product Quality,-1
ORD029946,CUST8052,Blinkit,16:29.5,37,Beverages,550,Items missing from order.,2,No,Yes,16,0,1,Slow,High,Off-Peak,Negative,Order Accuracy,-1
ORD029947,CUST1096,JioMart,50:29.5,13,Fruits & Vegetables,288,Items missing from order.,2,No,Yes,50,0,1,Express,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD029948,CUST6984,Swiggy Instamart,41:29.5,29,Personal Care,321,Packaging could be better.,3,No,No,41,0,0,On-Time,Medium,Off-Peak,Neutral,Packaging,0
ORD029949,CUST6961,Blinkit,04:29.5,25,Dairy,707,"Horrible experience, never ordering again.",1,No,Yes,4,0,1,On-Time,High,Off-Peak,Negative,Overall,-1
ORD029950,CUST2659,Blinkit,51:29.5,44,Personal Care,294,"Fast delivery, great service!",5,Yes,No,51,1,0,Slow,Medium,Off-Peak,Positive,Speed,1
ORD029951,CUST8826,Blinkit,18:29.5,42,Snacks,245,"Easy to order, loved it!",5,Yes,No,18,1,0,Slow,Medium,Evening,Positive,App/UX,1
ORD029952,CUST4751,Swiggy Instamart,48:29.5,27,Grocery,719,Packaging could be better.,3,No,No,48,0,0,On-Time,High,Off-Peak,Neutral,Packaging,0
ORD029953,CUST6233,Blinkit,37:29.5,27,Grocery,1382,"Easy to order, loved it!",5,No,No,37,0,0,On-Time,Premium,Off-Peak,Positive,App/UX,1
ORD029954,CUST8577,Swiggy Instamart,45:29.5,47,Dairy,797,Delivery person was rude.,2,Yes,Yes,45,1,1,Slow,High,Off-Peak,Negative,Staff,-1
ORD029955,CUST3052,JioMart,31:29.5,44,Dairy,562,Delivery person was rude.,2,Yes,Yes,31,1,1,Slow,High,Off-Peak,Negative,Staff,-1
ORD029956,CUST2940,JioMart,45:29.5,20,Snacks,487,Delivery person was rude.,2,No,Yes,45,0,1,Express,Medium,Off-Peak,Negative,Staff,-1
ORD029957,CUST2989,Swiggy Instamart,11:29.5,28,Fruits & Vegetables,244,Items missing from order.,2,No,Yes,11,0,1,On-Time,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD029958,CUST7366,Blinkit,14:29.5,36,Grocery,1111,Wrong item delivered.,1,No,Yes,14,0,1,Slow,Premium,Lunch,Negative,Order Accuracy,-1
ORD029959,CUST3232,Blinkit,45:29.5,34,Personal Care,503,Wrong item delivered.,1,No,Yes,45,0,1,On-Time,High,Off-Peak,Negative,Order Accuracy,-1
ORD029960,CUST6554,Swiggy Instamart,30:29.5,40,Dairy,284,"Horrible experience, never ordering again.",1,No,Yes,30,0,1,Slow,Medium,Off-Peak,Negative,Overall,-1
ORD029961,CUST1401,JioMart,10:29.5,25,Personal Care,1389,Packaging could be better.,3,No,No,10,0,0,On-Time,Premium,Morning,Neutral,Packaging,0
ORD029962,CUST7442,Swiggy Instamart,42:29.5,36,Fruits & Vegetables,630,"Fast delivery, great service!",5,No,No,42,0,0,Slow,High,Off-Peak,Positive,Speed,1
ORD029963,CUST4079,Blinkit,46:29.5,31,Beverages,260,Excellent experience!,5,No,No,46,0,0,On-Time,Medium,Off-Peak,Positive,Overall,1
ORD029964,CUST7078,Blinkit,17:29.5,41,Snacks,392,"Very late delivery, not happy.",2,Yes,Yes,17,1,1,Slow,Medium,Off-Peak,Negative,Speed,-1
ORD029965,CUST5308,Blinkit,13:29.5,24,Grocery,1264,"Fast delivery, great service!",5,No,No,13,0,0,On-Time,Premium,Lunch,Positive,Speed,1
ORD029966,CUST7441,Blinkit,13:29.5,22,Snacks,367,Items missing from order.,2,No,Yes,13,0,1,On-Time,Medium,Lunch,Negative,Order Accuracy,-1
ORD029967,CUST5952,JioMart,29:29.5,35,Fruits & Vegetables,227,"Horrible experience, never ordering again.",1,No,Yes,29,0,1,On-Time,Medium,Off-Peak,Negative,Overall,-1
ORD029968,CUST7564,JioMart,07:29.5,34,Beverages,369,Very satisfied with the service.,5,No,No,7,0,0,On-Time,Medium,Morning,Positive,Overall,1
ORD029969,CUST4418,JioMart,06:29.5,28,Grocery,1276,"Horrible experience, never ordering again.",1,No,Yes,6,0,1,On-Time,Premium,Off-Peak,Negative,Overall,-1
ORD029970,CUST9767,Blinkit,56:29.5,32,Snacks,178,Delivery person was rude.,2,No,Yes,56,0,1,On-Time,Low,Off-Peak,Negative,Staff,-1
ORD029971,CUST8337,Blinkit,51:29.5,29,Snacks,311,Wrong item delivered.,1,No,Yes,51,0,1,On-Time,Medium,Off-Peak,Negative,Order Accuracy,-1
ORD029972,CUST1255,Blinkit,45:29.5,39,Dairy,297,"Very late delivery, not happy.",2,No,Yes,45,0,1,Slow,Medium,Off-Peak,Negative,Speed,-1
ORD029973,CUST2665,Swiggy Instamart,12:29.5,29,Grocery,1349,Excellent experience!,5,No,No,12,0,0,On-Time,Premium,Lunch,Positive,Overall,1
ORD029974,CUST5849,Blinkit,12:29.5,32,Grocery,328,"Easy to order, loved it!",5,No,No,12,0,0,On-Time,Medium,Lunch,Positive,App/UX,1
ORD029975,CUST6368,JioMart,07:29.5,24,Snacks,438,"Easy to order, loved it!",5,No,No,7,0,0,On-Time,Medium,Morning,Positive,App/UX,1
ORD029976,CUST6908,JioMart,48:29.5,38,Personal Care,542,Items missing from order.,2,No,Yes,48,0,1,Slow,High,Off-Peak,Negative,Order Accuracy,-1
ORD029977,CUST8962,JioMart,15:29.5,29,Snacks,358,"Fast delivery, great service!",5,No,No,15,0,0,On-Time,Medium,Off-Peak,Positive,Speed,1
ORD029978,CUST1080,Swiggy Instamart,18:29.5,51,Dairy,533,Excellent experience!,5,Yes,No,18,1,0,Very Late,High,Evening,Positive,Overall,1
ORD029979,CUST4781,JioMart,11:29.5,25,Fruits & Vegetables,315,Very satisfied with the service.,5,No,No,11,0,0,On-Time,Medium,Off-Peak,Positive,Overall,1
ORD029980,CUST4888,Swiggy Instamart,15:29.5,31,Snacks,59,"Very late delivery, not happy.",2,No,Yes,15,0,1,On-Time,Low,Off-Peak,Negative,Speed,-1
ORD029981,CUST5104,Swiggy Instamart,29:29.5,31,Fruits & Vegetables,132,Packaging could be better.,3,No,No,29,0,0,On-Time,Low,Off-Peak,Neutral,Packaging,0
ORD029982,CUST3167,Swiggy Instamart,17:29.5,28,Personal Care,284,"Not fresh, disappointed.",2,No,Yes,17,0,1,On-Time,Medium,Off-Peak,Negative,Product Quality,-1
ORD029983,CUST8789,Blinkit,57:29.5,45,Snacks,470,Quick and reliable!,5,Yes,No,57,1,0,Slow,Medium,Off-Peak,Positive,Speed,1
ORD029984,CUST2622,Blinkit,45:29.5,10,Personal Care,1624,Packaging could be better.,3,No,No,45,0,0,Express,Premium,Off-Peak,Neutral,Packaging,0
ORD029985,CUST9863,JioMart,51:29.5,38,Fruits & Vegetables,625,"Very late delivery, not happy.",2,No,Yes,51,0,1,Slow,High,Off-Peak,Negative,Speed,-1
ORD029986,CUST7473,JioMart,53:29.5,29,Beverages,376,"Horrible experience, never ordering again.",1,No,Yes,53,0,1,On-Time,Medium,Off-Peak,Negative,Overall,-1
ORD029987,CUST7513,Swiggy Instamart,45:29.5,34,Snacks,82,"Not fresh, disappointed.",2,No,Yes,45,0,1,On-Time,Low,Off-Peak,Negative,Product Quality,-1
ORD029988,CUST3472,Blinkit,46:29.5,25,Personal Care,941,"Horrible experience, never ordering again.",1,No,Yes,46,0,1,On-Time,High,Off-Peak,Negative,Overall,-1
ORD029989,CUST6932,JioMart,44:29.5,31,Dairy,186,"Very late delivery, not happy.",2,No,Yes,44,0,1,On-Time,Low,Off-Peak,Negative,Speed,-1
ORD029990,CUST6278,JioMart,19:29.5,31,Beverages,557,Items missing from order.,2,No,Yes,19,0,1,On-Time,High,Evening,Negative,Order Accuracy,-1
ORD029991,CUST3066,Blinkit,21:29.5,24,Dairy,201,"Horrible experience, never ordering again.",1,No,Yes,21,0,1,On-Time,Medium,Evening,Negative,Overall,-1
ORD029992,CUST1897,Swiggy Instamart,06:29.5,26,Fruits & Vegetables,478,Delivery person was rude.,2,No,Yes,6,0,1,On-Time,Medium,Off-Peak,Negative,Staff,-1
ORD029993,CUST6394,JioMart,11:29.5,51,Grocery,751,"Very late delivery, not happy.",2,Yes,Yes,11,1,1,Very Late,High,Off-Peak,Negative,Speed,-1
ORD029994,CUST1390,JioMart,36:29.5,30,Snacks,333,"Easy to order, loved it!",5,No,No,36,0,0,On-Time,Medium,Off-Peak,Positive,App/UX,1
ORD029995,CUST3844,Blinkit,31:29.5,30,Snacks,63,"Fast delivery, great service!",5,No,No,31,0,0,On-Time,Low,Off-Peak,Positive,Speed,1
ORD029996,CUST7380,Blinkit,37:29.5,43,Snacks,284,"Very late delivery, not happy.",2,Yes,Yes,37,1,1,Slow,Medium,Off-Peak,Negative,Speed,-1
ORD029997,CUST1878,Swiggy Instamart,45:29.5,37,Grocery,1050,Delivery person was rude.,2,No,Yes,45,0,1,Slow,Premium,Off-Peak,Negative,Staff,-1
ORD029998,CUST1116,Swiggy Instamart,18:29.5,30,Snacks,282,Items missing from order.,2,No,Yes,18,0,1,On-Time,Medium,Evening,Negative,Order Accuracy,-1
ORD029999,CUST1784,JioMart,44:29.5,28,Grocery,258,"Horrible experience, never ordering again.",1,No,Yes,44,0,1,On-Time,Medium,Off-Peak,Negative,Overall,-1
ORD030000,CUST2314,Swiggy Instamart,51:29.5,27,Personal Care,370,"Very late delivery, not happy.",2,No,Yes,51,0,1,On-Time,Medium,Off-Peak,Negative,Speed,-1
ORD030001,CUST2820,JioMart,00:29.5,49,Grocery,386,Delivery person was rude.,2,Yes,Yes,0,1,1,Slow,Medium,Off-Peak,Negative,Staff,-1
ORD030002,CUST1907,JioMart,52:29.5,21,Snacks,240,Packaging could be better.,3,No,No,52,0,0,On-Time,Medium,Off-Peak,Neutral,Packaging,0
ORD030003,CUST2362,Blinkit,59:29.5,20,Beverages,412,Packaging could be better.,3,No,No,59,0,0,Express,Medium,Off-Peak,Neutral,Packaging,0
ORD030004,CUST6352,JioMart,25:29.5,24,Grocery,952,Quick and reliable!,5,No,No,25,0,0,On-Time,High,Off-Peak,Positive,Speed,1
ORD030005,CUST7948,Blinkit,39:29.5,19,Personal Care,1650,Wrong item delivered.,1,No,Yes,39,0,1,Express,Premium,Off-Peak,Negative,Order Accuracy,-1
ORD030006,CUST2209,JioMart,35:29.5,32,Snacks,51,"Very late delivery, not happy.",2,No,Yes,35,0,1,On-Time,Low,Off-Peak,Negative,Speed,-1
ORD030007,CUST7803,JioMart,50:29.5,38,Fruits & Vegetables,250,"Not fresh, disappointed.",2,No,Yes,50,0,1,Slow,Medium,Off-Peak,Negative,Product Quality,-1
