Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested,Hour,Delay_Flag,Refund_Flag,Delivery_Tier,Order_Segment,Hour_Bucket
ORD030271,CUST6954,Blinkit,49:29.5,32,Personal Care,1043,"Fast delivery, great service!",5,No,No,49,0,0,On-Time,Premium,Off-Peak
ORD030272,CUST2323,Blinkit,29:29.5,35,Beverages,872,Items missing from order.,2,No,Yes,29,0,1,On-Time,High,Off-Peak
ORD030273,CUST1530,JioMart,55:29.5,23,Beverages,508,Delivery person was rude.,2,No,Yes,55,0,1,On-Time,High,Off-Peak
ORD030274,CUST9409,JioMart,00:29.5,30,Grocery,857,Items missing from order.,2,No,Yes,0,0,1,On-Time,High,Off-Peak
ORD030275,CUST2881,Blinkit,55:29.5,37,Grocery,1361,Excellent experience!,5,No,No,55,0,0,Slow,Premium,Off-Peak
ORD030276,CUST5973,JioMart,49:29.5,44,Beverages,836,Wrong item delivered.,1,Yes,Yes,49,1,1,Slow,High,Off-Peak
ORD030277,CUST9810,Swiggy Instamart,29:29.5,39,Personal Care,983,Very satisfied with the service.,5,No,No,29,0,0,Slow,High,Off-Peak
ORD030278,CUST5193,Blinkit,56:29.5,36,Personal Care,1093,Packaging could be better.,3,No,No,56,0,0,Slow,Premium,Off-Peak
ORD030279,CUST3111,JioMart,33:29.5,25,Beverages,823,Wrong item delivered.,1,No,Yes,33,0,1,On-Time,High,Off-Peak
ORD030280,CUST3110,JioMart,50:29.5,33,Snacks,190,Delivery person was rude.,2,No,Yes,50,0,1,On-Time,Low,Off-Peak
ORD030281,CUST8033,Swiggy Instamart,06:29.5,39,Beverages,751,Items missing from order.,2,No,Yes,6,0,1,Slow,High,Off-Peak
ORD030282,CUST3833,Swiggy Instamart,50:29.5,22,Fruits & Vegetables,568,"Very late delivery, not happy.",2,No,Yes,50,0,1,On-Time,High,Off-Peak
ORD030283,CUST4407,Swiggy Instamart,57:29.5,19,Fruits & Vegetables,321,"Easy to order, loved it!",5,No,No,57,0,0,Express,Medium,Off-Peak
ORD030284,CUST1780,Swiggy Instamart,25:29.5,32,Snacks,490,Delivery person was rude.,2,No,Yes,25,0,1,On-Time,Medium,Off-Peak
ORD030285,CUST1210,Blinkit,16:29.5,15,Snacks,484,"Fast delivery, great service!",5,No,No,16,0,0,Express,Medium,Off-Peak
ORD030286,CUST4437,JioMart,25:29.5,25,Grocery,1306,Good quality products.,4,No,No,25,0,0,On-Time,Premium,Off-Peak
ORD030287,CUST7854,JioMart,36:29.5,24,Personal Care,1188,Items missing from order.,2,No,Yes,36,0,1,On-Time,Premium,Off-Peak
ORD030288,CUST1175,Swiggy Instamart,46:29.5,34,Grocery,727,Items missing from order.,2,No,Yes,46,0,1,On-Time,High,Off-Peak
ORD030289,CUST8402,JioMart,54:29.5,26,Personal Care,1931,"Not fresh, disappointed.",2,No,Yes,54,0,1,On-Time,Premium,Off-Peak
ORD030290,CUST3205,JioMart,32:29.5,30,Fruits & Vegetables,92,Excellent experience!,5,No,No,32,0,0,On-Time,Low,Off-Peak
ORD030291,CUST3113,JioMart,30:29.5,24,Personal Care,1406,Delivery person was rude.,2,No,Yes,30,0,1,On-Time,Premium,Off-Peak
ORD030292,CUST4942,Swiggy Instamart,36:29.5,32,Personal Care,1612,Delivery person was rude.,2,No,Yes,36,0,1,On-Time,Premium,Off-Peak
ORD030293,CUST6279,JioMart,28:29.5,29,Fruits & Vegetables,568,Wrong item delivered.,1,No,Yes,28,0,1,On-Time,High,Off-Peak
ORD030294,CUST1627,JioMart,27:29.5,19,Grocery,717,Packaging could be better.,3,No,No,27,0,0,Express,High,Off-Peak
ORD030295,CUST3515,JioMart,05:29.5,32,Snacks,112,Items missing from order.,2,No,Yes,5,0,1,On-Time,Low,Off-Peak
ORD030296,CUST9666,Blinkit,03:29.5,33,Beverages,500,Items missing from order.,2,No,Yes,3,0,1,On-Time,Medium,Off-Peak
ORD030297,CUST4783,Blinkit,36:29.5,38,Dairy,116,Wrong item delivered.,1,No,Yes,36,0,1,Slow,Low,Off-Peak
ORD030298,CUST1046,JioMart,57:29.5,36,Dairy,795,Packaging could be better.,3,No,No,57,0,0,Slow,High,Off-Peak
ORD030299,CUST4119,JioMart,35:29.5,39,Fruits & Vegetables,167,Wrong item delivered.,1,No,Yes,35,0,1,Slow,Low,Off-Peak
ORD030300,CUST5451,JioMart,52:29.5,26,Dairy,510,Packaging could be better.,3,No,No,52,0,0,On-Time,High,Off-Peak
ORD030301,CUST3332,JioMart,40:29.5,34,Dairy,790,Wrong item delivered.,1,No,Yes,40,0,1,On-Time,High,Off-Peak
ORD030302,CUST5499,JioMart,49:29.5,17,Snacks,78,"Easy to order, loved it!",5,No,No,49,0,0,Express,Low,Off-Peak
ORD030303,CUST4235,JioMart,00:29.5,12,Dairy,414,Packaging could be better.,3,No,No,0,0,0,Express,Medium,Off-Peak
ORD030304,CUST8485,Blinkit,09:29.5,20,Fruits & Vegetables,269,"Not fresh, disappointed.",2,No,Yes,9,0,1,Express,Medium,Morning
ORD030305,CUST6421,Swiggy Instamart,00:29.5,11,Snacks,262,"Very late delivery, not happy.",2,No,Yes,0,0,1,Express,Medium,Off-Peak
ORD030306,CUST4353,JioMart,13:29.5,33,Snacks,491,"Very late delivery, not happy.",2,No,Yes,13,0,1,On-Time,Medium,Lunch
ORD030307,CUST2879,JioMart,44:29.5,32,Dairy,699,Excellent experience!,5,No,No,44,0,0,On-Time,High,Off-Peak
ORD030308,CUST8122,JioMart,18:29.5,14,Personal Care,1270,"Fast delivery, great service!",5,No,No,18,0,0,Express,Premium,Evening
ORD030309,CUST3319,Swiggy Instamart,21:29.5,43,Personal Care,711,Delivery person was rude.,2,Yes,Yes,21,1,1,Slow,High,Evening
ORD030310,CUST1493,JioMart,54:29.5,31,Beverages,919,Items missing from order.,2,No,Yes,54,0,1,On-Time,High,Off-Peak
ORD030311,CUST2832,JioMart,41:29.5,16,Snacks,277,"Not fresh, disappointed.",2,No,Yes,41,0,1,Express,Medium,Off-Peak
ORD030312,CUST7808,Swiggy Instamart,36:29.5,42,Grocery,331,"Fast delivery, great service!",5,Yes,No,36,1,0,Slow,Medium,Off-Peak
ORD030313,CUST7494,JioMart,16:29.5,22,Beverages,460,Wrong item delivered.,1,No,Yes,16,0,1,On-Time,Medium,Off-Peak
ORD030314,CUST4622,Swiggy Instamart,48:29.5,33,Fruits & Vegetables,108,Quick and reliable!,5,No,No,48,0,0,On-Time,Low,Off-Peak
ORD030315,CUST3031,Swiggy Instamart,33:29.5,33,Fruits & Vegetables,242,"Easy to order, loved it!",5,No,No,33,0,0,On-Time,Medium,Off-Peak
ORD030316,CUST7914,JioMart,08:29.5,17,Snacks,124,"Very late delivery, not happy.",2,No,Yes,8,0,1,Express,Low,Morning
ORD030317,CUST7984,Blinkit,56:29.5,43,Beverages,739,Items missing from order.,2,Yes,Yes,56,1,1,Slow,High,Off-Peak
ORD030318,CUST7316,Blinkit,22:29.5,55,Beverages,436,Quick and reliable!,5,Yes,No,22,1,0,Very Late,Medium,Evening
ORD030319,CUST8720,JioMart,16:29.5,19,Snacks,269,Delivery person was rude.,2,No,Yes,16,0,1,Express,Medium,Off-Peak
ORD030320,CUST6006,Swiggy Instamart,29:29.5,33,Fruits & Vegetables,67,"Horrible experience, never ordering again.",1,No,Yes,29,0,1,On-Time,Low,Off-Peak
ORD030321,CUST1151,Swiggy Instamart,16:29.5,33,Personal Care,1824,Packaging could be better.,3,No,No,16,0,0,On-Time,Premium,Off-Peak
ORD030322,CUST5075,Swiggy Instamart,07:29.5,32,Grocery,668,Very satisfied with the service.,5,No,No,7,0,0,On-Time,High,Morning
ORD030323,CUST4380,JioMart,13:29.5,49,Beverages,576,Items missing from order.,2,Yes,Yes,13,1,1,Slow,High,Lunch
ORD030324,CUST1023,Blinkit,03:29.5,32,Beverages,322,"Not fresh, disappointed.",2,No,Yes,3,0,1,On-Time,Medium,Off-Peak
ORD030325,CUST5165,Swiggy Instamart,02:29.5,35,Fruits & Vegetables,360,Wrong item delivered.,1,No,Yes,2,0,1,On-Time,Medium,Off-Peak
ORD030326,CUST7124,Swiggy Instamart,31:29.5,40,Snacks,403,Quick and reliable!,5,No,No,31,0,0,Slow,Medium,Off-Peak
ORD030327,CUST5562,JioMart,19:29.5,48,Dairy,543,Excellent experience!,5,Yes,No,19,1,0,Slow,High,Evening
ORD030328,CUST5140,Blinkit,18:29.5,23,Beverages,838,Very satisfied with the service.,5,No,No,18,0,0,On-Time,High,Evening
ORD030329,CUST2053,Blinkit,56:29.5,28,Dairy,449,Quick and reliable!,5,No,No,56,0,0,On-Time,Medium,Off-Peak
ORD030330,CUST1309,JioMart,52:29.5,33,Snacks,349,Quick and reliable!,5,No,No,52,0,0,On-Time,Medium,Off-Peak
ORD030331,CUST7382,Blinkit,43:29.5,22,Snacks,192,Packaging could be better.,3,No,No,43,0,0,On-Time,Low,Off-Peak
ORD030332,CUST2631,JioMart,30:29.5,40,Snacks,379,Delivery person was rude.,2,No,Yes,30,0,1,Slow,Medium,Off-Peak
ORD030333,CUST8141,Swiggy Instamart,14:29.5,31,Fruits & Vegetables,530,Good quality products.,4,No,No,14,0,0,On-Time,High,Lunch
ORD030334,CUST7405,JioMart,14:29.5,19,Beverages,120,"Easy to order, loved it!",5,No,No,14,0,0,Express,Low,Lunch
ORD030335,CUST5323,Swiggy Instamart,47:29.5,28,Personal Care,1516,Excellent experience!,5,No,No,47,0,0,On-Time,Premium,Off-Peak
ORD030336,CUST8607,JioMart,29:29.5,19,Personal Care,1559,Packaging could be better.,3,No,No,29,0,0,Express,Premium,Off-Peak
ORD030337,CUST1070,Swiggy Instamart,58:29.5,26,Beverages,936,Good quality products.,4,No,No,58,0,0,On-Time,High,Off-Peak
ORD030338,CUST1501,Swiggy Instamart,12:29.5,9,Beverages,889,Delivery person was rude.,2,No,Yes,12,0,1,Express,High,Lunch
ORD030339,CUST9955,JioMart,44:29.5,38,Beverages,771,"Fast delivery, great service!",5,No,No,44,0,0,Slow,High,Off-Peak
ORD030340,CUST5708,Swiggy Instamart,03:29.5,25,Personal Care,1427,"Very late delivery, not happy.",2,No,Yes,3,0,1,On-Time,Premium,Off-Peak
ORD030341,CUST5753,Blinkit,59:29.5,20,Dairy,649,Good quality products.,4,No,No,59,0,0,Express,High,Off-Peak
ORD030342,CUST6427,JioMart,07:29.5,28,Grocery,1057,"Fast delivery, great service!",5,No,No,7,0,0,On-Time,Premium,Morning
ORD030343,CUST1450,Blinkit,44:29.5,42,Beverages,681,Delivery person was rude.,2,Yes,Yes,44,1,1,Slow,High,Off-Peak
ORD030344,CUST2635,Swiggy Instamart,18:29.5,36,Personal Care,594,Delivery person was rude.,2,No,Yes,18,0,1,Slow,High,Evening
ORD030345,CUST6393,Swiggy Instamart,15:29.5,48,Grocery,765,Wrong item delivered.,1,Yes,Yes,15,1,1,Slow,High,Off-Peak
ORD030346,CUST2556,Swiggy Instamart,58:29.5,16,Beverages,918,Excellent experience!,5,No,No,58,0,0,Express,High,Off-Peak
ORD030347,CUST9024,JioMart,23:29.5,16,Dairy,701,Very satisfied with the service.,5,No,No,23,0,0,Express,High,Off-Peak
ORD030348,CUST7671,Swiggy Instamart,38:29.5,27,Beverages,347,Good quality products.,4,No,No,38,0,0,On-Time,Medium,Off-Peak
ORD030349,CUST5904,Blinkit,46:29.5,46,Fruits & Vegetables,671,Quick and reliable!,5,Yes,No,46,1,0,Slow,High,Off-Peak
ORD030350,CUST3338,Blinkit,39:29.5,37,Personal Care,1492,Very satisfied with the service.,5,No,No,39,0,0,Slow,Premium,Off-Peak
ORD030351,CUST7764,JioMart,43:29.5,38,Fruits & Vegetables,415,"Horrible experience, never ordering again.",1,No,Yes,43,0,1,Slow,Medium,Off-Peak
ORD030352,CUST3784,Blinkit,12:29.5,19,Snacks,492,Items missing from order.,2,No,Yes,12,0,1,Express,Medium,Lunch
ORD030353,CUST9449,JioMart,21:29.5,26,Fruits & Vegetables,53,Excellent experience!,5,No,No,21,0,0,On-Time,Low,Evening
ORD030354,CUST1058,JioMart,47:29.5,26,Personal Care,1558,"Horrible experience, never ordering again.",1,No,Yes,47,0,1,On-Time,Premium,Off-Peak
ORD030355,CUST3123,Swiggy Instamart,19:29.5,33,Personal Care,1448,Items missing from order.,2,No,Yes,19,0,1,On-Time,Premium,Evening
ORD030356,CUST5845,Blinkit,31:29.5,37,Snacks,290,"Fast delivery, great service!",5,No,No,31,0,0,Slow,Medium,Off-Peak
ORD030357,CUST2571,Blinkit,03:29.5,29,Grocery,983,Quick and reliable!,5,No,No,3,0,0,On-Time,High,Off-Peak
ORD030358,CUST2949,Blinkit,53:29.5,19,Dairy,750,"Not fresh, disappointed.",2,No,Yes,53,0,1,Express,High,Off-Peak
ORD030359,CUST6876,Swiggy Instamart,45:29.5,22,Personal Care,1258,Quick and reliable!,5,No,No,45,0,0,On-Time,Premium,Off-Peak
ORD030360,CUST1099,JioMart,57:29.5,36,Beverages,410,Wrong item delivered.,1,No,Yes,57,0,1,Slow,Medium,Off-Peak
ORD030361,CUST6207,Blinkit,40:29.5,43,Fruits & Vegetables,141,Excellent experience!,5,Yes,No,40,1,0,Slow,Low,Off-Peak
ORD030362,CUST1297,Blinkit,52:29.5,34,Fruits & Vegetables,162,"Horrible experience, never ordering again.",1,No,Yes,52,0,1,On-Time,Low,Off-Peak
ORD030363,CUST7683,Blinkit,25:29.5,25,Personal Care,344,"Easy to order, loved it!",5,No,No,25,0,0,On-Time,Medium,Off-Peak
ORD030364,CUST7810,Blinkit,09:29.5,23,Personal Care,748,"Easy to order, loved it!",5,No,No,9,0,0,On-Time,High,Morning
ORD030365,CUST2617,Swiggy Instamart,59:29.5,26,Grocery,1083,Quick and reliable!,5,No,No,59,0,0,On-Time,Premium,Off-Peak
ORD030366,CUST4197,JioMart,51:29.5,44,Grocery,756,Items missing from order.,2,Yes,Yes,51,1,1,Slow,High,Off-Peak
ORD030367,CUST3001,Blinkit,41:29.5,24,Personal Care,123,"Fast delivery, great service!",5,No,No,41,0,0,On-Time,Low,Off-Peak
ORD030368,CUST6405,Blinkit,56:29.5,21,Fruits & Vegetables,215,"Horrible experience, never ordering again.",1,No,Yes,56,0,1,On-Time,Medium,Off-Peak
ORD030369,CUST3661,JioMart,35:29.5,25,Dairy,275,"Easy to order, loved it!",5,No,No,35,0,0,On-Time,Medium,Off-Peak
ORD030370,CUST6429,Swiggy Instamart,56:29.5,31,Fruits & Vegetables,103,Packaging could be better.,3,No,No,56,0,0,On-Time,Low,Off-Peak
ORD030371,CUST7102,Swiggy Instamart,44:29.5,26,Beverages,839,Quick and reliable!,5,No,No,44,0,0,On-Time,High,Off-Peak
ORD030372,CUST3618,Swiggy Instamart,22:29.5,25,Fruits & Vegetables,377,Excellent experience!,5,No,No,22,0,0,On-Time,Medium,Evening
ORD030373,CUST5006,Swiggy Instamart,01:29.5,34,Dairy,688,Items missing from order.,2,No,Yes,1,0,1,On-Time,High,Off-Peak
ORD030374,CUST3664,Blinkit,39:29.5,16,Personal Care,1350,Excellent experience!,5,No,No,39,0,0,Express,Premium,Off-Peak
ORD030375,CUST3181,JioMart,50:29.5,25,Snacks,409,Packaging could be better.,3,No,No,50,0,0,On-Time,Medium,Off-Peak
ORD030376,CUST1786,JioMart,43:29.5,28,Personal Care,463,"Very late delivery, not happy.",2,No,Yes,43,0,1,On-Time,Medium,Off-Peak
ORD030377,CUST6314,JioMart,22:29.5,33,Fruits & Vegetables,373,Quick and reliable!,5,No,No,22,0,0,On-Time,Medium,Evening
ORD030378,CUST9244,Swiggy Instamart,09:29.5,23,Snacks,462,"Not fresh, disappointed.",2,No,Yes,9,0,1,On-Time,Medium,Morning
ORD030379,CUST9982,Swiggy Instamart,28:29.5,17,Dairy,591,"Fast delivery, great service!",5,No,No,28,0,0,Express,High,Off-Peak
ORD030380,CUST4163,JioMart,30:29.5,34,Grocery,1362,Very satisfied with the service.,5,No,No,30,0,0,On-Time,Premium,Off-Peak
ORD030381,CUST8471,Blinkit,58:29.5,54,Dairy,241,"Fast delivery, great service!",5,Yes,No,58,1,0,Very Late,Medium,Off-Peak
ORD030382,CUST8291,Swiggy Instamart,59:29.5,28,Snacks,154,"Fast delivery, great service!",5,No,No,59,0,0,On-Time,Low,Off-Peak
ORD030383,CUST5983,Blinkit,18:29.5,33,Dairy,737,Items missing from order.,2,No,Yes,18,0,1,On-Time,High,Evening
ORD030384,CUST4850,JioMart,13:29.5,28,Dairy,369,"Horrible experience, never ordering again.",1,No,Yes,13,0,1,On-Time,Medium,Lunch
ORD030385,CUST6731,Swiggy Instamart,41:29.5,25,Personal Care,150,Good quality products.,4,No,No,41,0,0,On-Time,Low,Off-Peak
ORD030386,CUST5440,Blinkit,13:29.5,36,Grocery,688,Items missing from order.,2,No,Yes,13,0,1,Slow,High,Lunch
ORD030387,CUST1938,Swiggy Instamart,13:29.5,27,Grocery,1349,Items missing from order.,2,No,Yes,13,0,1,On-Time,Premium,Lunch
ORD030388,CUST6014,JioMart,07:29.5,20,Fruits & Vegetables,159,"Fast delivery, great service!",5,No,No,7,0,0,Express,Low,Morning
ORD030389,CUST9141,JioMart,30:29.5,30,Snacks,177,"Not fresh, disappointed.",2,No,Yes,30,0,1,On-Time,Low,Off-Peak
ORD030390,CUST7628,JioMart,22:29.5,17,Fruits & Vegetables,96,"Easy to order, loved it!",5,No,No,22,0,0,Express,Low,Evening
ORD030391,CUST3856,Blinkit,21:29.5,38,Dairy,702,Delivery person was rude.,2,No,Yes,21,0,1,Slow,High,Evening
ORD030392,CUST6568,Swiggy Instamart,26:29.5,38,Grocery,236,Excellent experience!,5,No,No,26,0,0,Slow,Medium,Off-Peak
ORD030393,CUST4251,Swiggy Instamart,23:29.5,40,Snacks,348,"Not fresh, disappointed.",2,No,Yes,23,0,1,Slow,Medium,Off-Peak
ORD030394,CUST6965,Swiggy Instamart,56:29.5,18,Fruits & Vegetables,397,Delivery person was rude.,2,No,Yes,56,0,1,Express,Medium,Off-Peak
ORD030395,CUST1765,JioMart,29:29.5,29,Personal Care,1380,Items missing from order.,2,No,Yes,29,0,1,On-Time,Premium,Off-Peak
ORD030396,CUST2745,Blinkit,19:29.5,52,Personal Care,772,"Fast delivery, great service!",5,Yes,No,19,1,0,Very Late,High,Evening
ORD030397,CUST2424,JioMart,57:29.5,16,Snacks,373,"Not fresh, disappointed.",2,No,Yes,57,0,1,Express,Medium,Off-Peak
ORD030398,CUST2897,JioMart,15:29.5,25,Personal Care,394,"Horrible experience, never ordering again.",1,No,Yes,15,0,1,On-Time,Medium,Off-Peak
ORD030399,CUST6400,Blinkit,45:29.5,29,Personal Care,252,Quick and reliable!,5,No,No,45,0,0,On-Time,Medium,Off-Peak
ORD030400,CUST3607,JioMart,30:29.5,25,Fruits & Vegetables,95,"Easy to order, loved it!",5,No,No,30,0,0,On-Time,Low,Off-Peak
ORD030401,CUST6318,JioMart,21:29.5,25,Personal Care,675,"Horrible experience, never ordering again.",1,No,Yes,21,0,1,On-Time,High,Evening
ORD030402,CUST6232,Swiggy Instamart,44:29.5,26,Fruits & Vegetables,283,Excellent experience!,5,No,No,44,0,0,On-Time,Medium,Off-Peak
ORD030403,CUST9299,Blinkit,27:29.5,16,Dairy,569,"Fast delivery, great service!",5,No,No,27,0,0,Express,High,Off-Peak
ORD030404,CUST8133,Blinkit,33:29.5,19,Personal Care,1701,Good quality products.,4,No,No,33,0,0,Express,Premium,Off-Peak
ORD030405,CUST3974,Swiggy Instamart,18:29.5,24,Dairy,770,"Horrible experience, never ordering again.",1,No,Yes,18,0,1,On-Time,High,Evening
ORD030406,CUST8585,Blinkit,41:29.5,5,Dairy,727,"Fast delivery, great service!",5,No,No,41,0,0,Express,High,Off-Peak
ORD030407,CUST8296,Swiggy Instamart,20:29.5,18,Beverages,700,"Very late delivery, not happy.",2,No,Yes,20,0,1,Express,High,Evening
ORD030408,CUST9901,JioMart,30:29.5,30,Personal Care,782,Excellent experience!,5,No,No,30,0,0,On-Time,High,Off-Peak
ORD030409,CUST9819,Blinkit,59:29.5,24,Grocery,302,Wrong item delivered.,1,No,Yes,59,0,1,On-Time,Medium,Off-Peak
ORD030410,CUST3902,Blinkit,53:29.5,20,Beverages,177,"Not fresh, disappointed.",2,No,Yes,53,0,1,Express,Low,Off-Peak
ORD030411,CUST7584,JioMart,51:29.5,28,Beverages,308,Packaging could be better.,3,No,No,51,0,0,On-Time,Medium,Off-Peak
ORD030412,CUST1661,JioMart,00:29.5,27,Fruits & Vegetables,700,Good quality products.,4,No,No,0,0,0,On-Time,High,Off-Peak
ORD030413,CUST4621,Blinkit,54:29.5,36,Dairy,439,"Horrible experience, never ordering again.",1,No,Yes,54,0,1,Slow,Medium,Off-Peak
ORD030414,CUST2350,Blinkit,48:29.5,31,Personal Care,884,Very satisfied with the service.,5,No,No,48,0,0,On-Time,High,Off-Peak
ORD030415,CUST8293,Blinkit,11:29.5,28,Dairy,239,Good quality products.,4,No,No,11,0,0,On-Time,Medium,Off-Peak
ORD030416,CUST5527,Swiggy Instamart,39:29.5,19,Beverages,928,Delivery person was rude.,2,No,Yes,39,0,1,Express,High,Off-Peak
ORD030417,CUST9708,Blinkit,22:29.5,28,Dairy,232,Very satisfied with the service.,5,No,No,22,0,0,On-Time,Medium,Evening
ORD030418,CUST1306,Blinkit,03:29.5,11,Dairy,749,Delivery person was rude.,2,No,Yes,3,0,1,Express,High,Off-Peak
ORD030419,CUST4898,JioMart,31:29.5,49,Snacks,266,"Fast delivery, great service!",5,Yes,No,31,1,0,Slow,Medium,Off-Peak
ORD030420,CUST1325,JioMart,01:29.5,14,Beverages,378,Very satisfied with the service.,5,No,No,1,0,0,Express,Medium,Off-Peak
ORD030421,CUST5173,Swiggy Instamart,54:29.5,30,Fruits & Vegetables,687,"Not fresh, disappointed.",2,No,Yes,54,0,1,On-Time,High,Off-Peak
ORD030422,CUST6877,JioMart,21:29.5,25,Grocery,710,"Not fresh, disappointed.",2,No,Yes,21,0,1,On-Time,High,Evening
ORD030423,CUST9743,Blinkit,40:29.5,28,Snacks,187,"Not fresh, disappointed.",2,No,Yes,40,0,1,On-Time,Low,Off-Peak
ORD030424,CUST9314,Blinkit,26:29.5,31,Snacks,358,"Not fresh, disappointed.",2,No,Yes,26,0,1,On-Time,Medium,Off-Peak
ORD030425,CUST1114,Swiggy Instamart,04:29.5,19,Fruits & Vegetables,345,"Easy to order, loved it!",5,No,No,4,0,0,Express,Medium,Off-Peak
ORD030426,CUST8715,JioMart,18:29.5,36,Beverages,511,Good quality products.,4,No,No,18,0,0,Slow,High,Evening
ORD030427,CUST2928,JioMart,20:29.5,38,Beverages,794,Packaging could be better.,3,No,No,20,0,0,Slow,High,Evening
ORD030428,CUST9905,JioMart,16:29.5,27,Snacks,73,Excellent experience!,5,No,No,16,0,0,On-Time,Low,Off-Peak
ORD030429,CUST8074,Swiggy Instamart,47:29.5,35,Beverages,816,Quick and reliable!,5,No,No,47,0,0,On-Time,High,Off-Peak
ORD030430,CUST2104,JioMart,24:29.5,47,Personal Care,1717,"Very late delivery, not happy.",2,Yes,Yes,24,1,1,Slow,Premium,Off-Peak
ORD030431,CUST6070,JioMart,31:29.5,34,Personal Care,231,"Very late delivery, not happy.",2,No,Yes,31,0,1,On-Time,Medium,Off-Peak
ORD030432,CUST3150,JioMart,34:29.5,33,Personal Care,752,"Not fresh, disappointed.",2,No,Yes,34,0,1,On-Time,High,Off-Peak
ORD030433,CUST3917,Blinkit,00:29.5,13,Beverages,463,Delivery person was rude.,2,No,Yes,0,0,1,Express,Medium,Off-Peak
ORD030434,CUST4607,Swiggy Instamart,17:29.5,38,Personal Care,1249,Packaging could be better.,3,No,No,17,0,0,Slow,Premium,Off-Peak
ORD030435,CUST7028,Blinkit,39:29.5,26,Snacks,262,Very satisfied with the service.,5,No,No,39,0,0,On-Time,Medium,Off-Peak
ORD030436,CUST6381,Swiggy Instamart,15:29.5,38,Grocery,1256,Packaging could be better.,3,No,No,15,0,0,Slow,Premium,Off-Peak
ORD030437,CUST5833,JioMart,59:29.5,32,Beverages,720,Quick and reliable!,5,No,No,59,0,0,On-Time,High,Off-Peak
ORD030438,CUST6971,Blinkit,29:29.5,17,Dairy,452,"Easy to order, loved it!",5,No,No,29,0,0,Express,Medium,Off-Peak
ORD030439,CUST3966,JioMart,08:29.5,27,Beverages,213,Good quality products.,4,No,No,8,0,0,On-Time,Medium,Morning
ORD030440,CUST1740,JioMart,25:29.5,41,Beverages,865,Wrong item delivered.,1,Yes,Yes,25,1,1,Slow,High,Off-Peak
ORD030441,CUST6340,Swiggy Instamart,39:29.5,60,Fruits & Vegetables,319,"Easy to order, loved it!",5,Yes,No,39,1,0,Very Late,Medium,Off-Peak
ORD030442,CUST6777,JioMart,36:29.5,21,Personal Care,1555,Very satisfied with the service.,5,No,No,36,0,0,On-Time,Premium,Off-Peak
ORD030443,CUST7664,Blinkit,23:29.5,14,Fruits & Vegetables,410,"Easy to order, loved it!",5,No,No,23,0,0,Express,Medium,Off-Peak
ORD030444,CUST8257,Swiggy Instamart,59:29.5,29,Personal Care,1700,Items missing from order.,2,No,Yes,59,0,1,On-Time,Premium,Off-Peak
ORD030445,CUST6262,Swiggy Instamart,35:29.5,32,Personal Care,476,"Very late delivery, not happy.",2,No,Yes,35,0,1,On-Time,Medium,Off-Peak
ORD030446,CUST8289,Blinkit,07:29.5,35,Grocery,475,"Very late delivery, not happy.",2,No,Yes,7,0,1,On-Time,Medium,Morning
ORD030447,CUST9125,JioMart,34:29.5,40,Snacks,82,"Horrible experience, never ordering again.",1,No,Yes,34,0,1,Slow,Low,Off-Peak
ORD030448,CUST2446,JioMart,02:29.5,34,Grocery,651,Packaging could be better.,3,No,No,2,0,0,On-Time,High,Off-Peak
ORD030449,CUST2752,JioMart,11:29.5,22,Beverages,781,"Easy to order, loved it!",5,No,No,11,0,0,On-Time,High,Off-Peak
ORD030450,CUST4086,JioMart,00:29.5,33,Personal Care,1195,"Fast delivery, great service!",5,No,No,0,0,0,On-Time,Premium,Off-Peak
ORD030451,CUST8359,JioMart,57:29.5,18,Personal Care,222,Packaging could be better.,3,No,No,57,0,0,Express,Medium,Off-Peak
ORD030452,CUST9982,Swiggy Instamart,13:29.5,15,Snacks,378,"Very late delivery, not happy.",2,No,Yes,13,0,1,Express,Medium,Lunch
ORD030453,CUST4661,Swiggy Instamart,24:29.5,42,Snacks,194,Quick and reliable!,5,Yes,No,24,1,0,Slow,Low,Off-Peak
